Date,Teams,DK Open,DynW%,Location,Spread,SpreadOdds,SpreadProbability,PredictedScore,PointsScored,Total,TotalOdds,TotalProbability,MoneyLine,Luck,AdjEM,AdjO,AdjD,AdjT,SOS,AvgPF,AvgPA,TOV,Pace,Ts%,eFG%,MatchupUncertainty,MLConfidence,SU_Correct,Cover_Correct,OU_Correct
11/6/2023,Illinois Chicago,900,26.81%,a,15.00,-110,74.50%,66.86,58,142.500,-110,55.87%,,0,-6.06,94.8,100.9,72.2,0,67.156,71.625,12.281,70.906,0.516,0.488,,,1.000,1.000,0.000
11/6/2023,Cincinnati,-1600,73.19%,h,-15.00,-110,25.50%,73.87,69,,-110,44.13%,-1600,0,13.37,104.4,91,71.8,0,77.111,69.306,10.139,70.756,0.541,0.517,,,,,
11/6/2023,St. Thomas,350,66.13%,a,9.00,-110,70.14%,70.02,66,141.500,-110,45.25%,,0,-5.98,99,105,70.0,0,74.152,70.182,9.545,67.703,0.566,0.527,,,0.000,1.000,1.000
11/6/2023,California,-450,33.87%,h,-9.00,-110,29.86%,72.89,71,,-110,54.75%,,0,1.95,100.3,98.4,72.0,0,58.313,70.094,11.906,65.119,0.482,0.440,,,,,
11/6/2023,Dartmouth,2500,17.53%,a,27.50,-110,90.85%,64.87,54,142.500,-110,56.54%,,0,-7.76,95.3,103,71.2,0,71.357,72.393,14.036,71.932,0.537,0.511,,,1.000,0.000,1.000
11/6/2023,Duke,-10000,82.47%,h,-27.50,-110,9.15%,75.43,92,,-110,43.46%,,0,22.57,111.9,89.3,69.4,0,72.000,63.611,11.500,66.547,0.550,0.513,,,,,
11/6/2023,Eastern Washington,600,50.61%,a,12.00,-110,69.84%,68.80,66,143.000,-110,52.62%,,0,0.97,101.1,100.1,72.3,0,76.676,71.441,13.118,69.765,0.597,0.568,,,0.000,0.000,1.000
11/6/2023,Utah,-900,49.39%,h,-12.00,-110,30.16%,73.39,101,,-110,47.38%,-900,0,13.73,105.6,91.9,70.3,0,68.656,63.844,11.656,67.916,0.521,0.490,,,,,
11/6/2023,USC,-155,47.37%,a,-3.00,-110,61.10%,71.03,82,143.000,-110,46.16%,,0,19.76,108.6,88.9,71.5,0,72.455,67.394,11.758,69.597,0.550,0.513,,,0.000,1.000,0.000
11/6/2023,Kansas St.,135,52.63%,h,3.00,-110,38.90%,70.60,69,,-110,53.84%,,0,18.57,107.3,88.7,73.1,0,76.167,69.861,13.250,71.608,0.561,0.522,,,,,
11/6/2023,Idaho,1500,27.88%,a,20.50,-110,76.60%,64.73,59,136.500,-110,41.77%,,0,-20.63,89.5,110.2,70.7,0,72.969,72.875,10.938,67.688,0.568,0.529,,,1.000,0.000,0.000
11/6/2023,Washington St.,-4500,72.12%,h,-20.50,-110,23.40%,74.63,84,,-110,58.23%,,0,7.6,102.7,95.1,69.5,0,68.353,65.735,10.765,65.094,0.538,0.508,,,,,
11/6/2023,Cal St. Northridge,1800,23.54%,a,21.00,-110,83.17%,66.27,79,144.500,-110,56.25%,,0,-12.94,91.6,104.6,73.0,0,63.375,68.563,11.969,66.706,0.501,0.453,,,1.000,1.000,1.000
11/6/2023,Stanford,-10000,76.46%,h,-21.00,-110,16.83%,76.33,88,,-110,43.75%,,0,15.26,108.5,93.2,70.3,0,70.333,68.364,11.848,66.706,0.551,0.527,,,,,
11/7/2023,Mount St. Mary's,1500,17.96%,a,21.0,-110,74.63%,64.63,53,131.500,-110,12.16%,,0,-7.22,94.6,101.8,69.3,-99,63.667,67.030,13.212,66.770,0.517,0.486,,,1.000,1.000,1.000
11/7/2023,Maryland,-4500,82.04%,h,-21.0,-110,25.37%,78.94,68,,-110,87.84%,,0,18.95,110.6,91.7,69.7,-99,69.714,63.486,10.143,65.080,0.548,0.513,,,,,
11/7/2023,Stony Brook,1200,20.90%,a,18.0,-110,69.91%,67.63,74,144.500,-110,38.16%,,0,-8.65,95.4,104.1,69.4,-99,63.121,69.061,11.667,66.061,0.522,0.486,,,1.000,1.000,0.000
11/7/2023,St. John's,-2400,79.10%,h,-18.0,-110,30.09%,80.02,90,,-110,61.84%,,0,12.11,107.3,95.2,72.5,-99,77.333,75.182,13.545,74.691,0.524,0.495,,,,,
11/7/2023,North Dakota,1200,23.11%,a,19.5,-110,63.95%,70.96,68,154.000,-110,43.12%,,0,-6.71,98.8,105.5,71.1,-99,72.121,73.879,11.000,68.821,0.542,0.519,,,1.000,0.000,0.000
11/7/2023,Iowa,-2400,76.89%,h,-19.5,-110,36.05%,85.63,110,,-110,56.88%,,0,14.02,112.3,98.3,73.0,-99,80.061,74.667,9.485,70.494,0.553,0.520,,,,,
11/7/2023,Auburn,115,43.53%,n,2.0,-110,42.84%,71.56,82,145.000,-110,42.17%,,0,21.02,111.4,90.4,71.9,-99,72.765,67.706,11.618,69.771,0.530,0.494,,,1.000,1.000,0.000
11/7/2023,Baylor,-135,56.47%,h,-2.0,-110,57.16%,75.76,88,,-110,57.83%,,0,23.13,113.9,90.8,70.5,-99,77.029,70.265,11.824,68.912,0.570,0.533,,,,,
11/7/2023,Purdue Fort Wayne,500,48.95%,a,11.0,-110,56.97%,70.51,82,143.500,-110,32.14%,,0,-10.3,95.4,105.7,72.6,-99,73.875,69.813,12.531,71.328,0.545,0.519,,,0.000,1.000,0.000
11/7/2023,DePaul,-700,51.05%,h,-11.0,-110,43.03%,79.12,74,,-110,67.86%,,0,3.83,103,99.2,72.3,-99,71.182,77.303,12.606,71.115,0.531,0.498,,,,,
11/7/2023,Florida Gulf Coast,650,28.52%,a,11.5,-110,52.66%,69.94,63,143.000,-110,27.42%,,0,1.9,103.6,101.7,70.9,-99,71.250,69.438,10.906,67.806,0.546,0.514,,,1.000,1.000,1.000
11/7/2023,Indiana,-1150,71.48%,h,-11.5,-110,47.34%,80.53,69,,-110,72.58%,-815,0,14.11,107.4,93.3,71.6,-99,74.743,68.686,11.057,69.146,0.561,0.535,,,,,
11/7/2023,Presbyterian,1334,13.56%,a,17.5,-110,73.31%,67.34,68,136.500,-110,20.72%,,0,-12.28,93.2,105.5,69.2,-99,63.156,69.469,13.031,65.656,0.504,0.477,,,0.000,1.000,1.000
11/7/2023,Vanderbilt,-3431,86.44%,h,-17.5,-110,26.69%,78.10,62,,-107,79.28%,,0,8.87,107.7,98.8,71.1,-99,71.919,71.486,10.054,67.959,0.531,0.499,,,,,
11/7/2023,UNC Asheville,510,48.68%,a,10.5,-108,50.82%,69.13,74,143.500,-110,35.42%,,0,1.25,100.7,99.4,71.6,-99,74.400,69.086,13.343,70.434,0.576,0.546,,,1.000,0.000,0.000
11/7/2023,Michigan,-780,51.32%,h,-10.5,-112,49.18%,79.31,99,,-110,64.58%,,0,14.82,108.1,93.3,71.2,-99,73.353,69.618,10.147,68.482,0.545,0.515,,,,,
11/7/2023,Florida A&M,5732,8.75%,a,35.5,-110,90.11%,63.92,54,138.500,-110,16.98%,,0,-15.67,90.4,106.1,69.7,-99,58.621,70.000,15.000,67.314,0.483,0.444,,,1.000,0.000,0.000
11/7/2023,Creighton,-100000,91.25%,h,-35.5,-110,9.89%,85.15,105,,-110,83.02%,,0,22.1,112.6,90.5,71.6,-99,76.432,68.405,10.919,69.743,0.577,0.545,,,,,
11/8/2023,Florida Atlantic,-280,72.13%,n,-6.5,-110,84.49%,74.84,75,141.500,-110,61.75%,-292,0,16.32,110.6,94.3,71.4,-99,77.821,65.308,11.359,69.459,0.573,0.547,,,1.000,1.000,0.000
11/8/2023,Loyola Chicago,240,27.87%,n,6.5,-110,15.51%,69.96,62,,-110,38.25%,,0,9.4,106.2,96.8,70.1,-99,67.387,72.484,14.419,67.932,0.556,0.530,,,,,
11/8/2023,Canisius,700,22.33%,a,13.5,-110,64.07%,68.70,77,149.500,-110,58.20%,,0,-7.45,97,104.5,71.7,-99,70.367,72.300,11.367,68.517,0.525,0.496,,,1.000,1.000,1.000
11/8/2023,Syracuse,-1100,77.67%,h,-13.5,-110,35.93%,78.63,89,,-110,41.80%,-1100,0,4.05,104.6,100.6,73.0,-14.28,74.125,72.906,11.188,69.678,0.550,0.516,,,,,
11/8/2023,Western Illinois,1500,44.13%,a,18.0,-110,69.77%,66.44,53,145.000,-110,53.29%,,0,-11.1,94.1,105.2,70.0,-0.64,73.033,72.367,10.067,69.647,0.541,0.512,,,1.000,0.000,0.000
11/8/2023,SMU,-4500,55.87%,h,-18.0,-110,30.23%,77.51,90,,-110,46.71%,,0,6.61,103.5,96.9,72.9,-99,70.250,75.563,12.375,71.766,0.507,0.475,,,,,
11/8/2023,Arizona St.,145,39.29%,n,3.5,-110,37.05%,66.65,56,131.500,-110,18.66%,,0,8.73,103.8,95.1,72.5,-99,71.083,67.972,11.333,70.456,0.520,0.491,,,1.000,1.000,1.000
11/8/2023,Mississippi St.,-165,60.71%,n,-3.5,-110,62.95%,73.26,71,,-110,81.34%,-170,0,18.13,108.3,90.2,68.5,-99,65.706,60.971,12.147,65.424,0.500,0.470,,,,,
11/8/2023,East Texas A&M,2200,24.75%,a,24.0,-110,76.88%,61.86,46,128.500,-109,19.22%,,0,-10.03,96.3,106.4,68.8,24.5,71.576,73.364,12.303,68.085,0.554,0.530,,,1.000,0.000,1.000
11/8/2023,Texas Tech,-8000,75.25%,h,-24.0,-110,23.12%,77.07,73,,-110,80.78%,,0,15.16,107.5,92.4,66.4,-99,73.344,69.000,12.844,69.469,0.557,0.525,,,,,
11/8/2023,Lipscomb,860,31.51%,a,16.0,-110,73.61%,70.59,70,144.000,-110,39.50%,,0,-3.18,101.3,104.5,71.5,8.2,76.394,71.000,11.455,70.279,0.568,0.545,,,1.000,1.000,0.000
11/8/2023,Drake,-1600,68.49%,h,-16.0,-110,26.39%,77.42,85,,-112,60.50%,-1674,0,8.84,105.5,96.7,70.6,-99,74.771,63.886,9.829,67.643,0.569,0.537,,,,,
11/8/2023,Southern,1500,25.70%,a,20.5,-110,65.71%,65.17,85,146.500,-110.0,54.30%,,0,-13.77,92.6,106.4,71.8,22.62,71.875,71.250,13.750,73.041,0.531,0.496,,,0.000,1.000,1.000
11/8/2023,UNLV,-4500,74.30%,h,-20.5,-110,34.29%,80.06,71,,-110.0,45.70%,,0,9.2,107.5,98.3,72.2,-99,74.250,70.031,11.813,70.303,0.538,0.499,,,,,
11/9/2023,Southern Indiana,4000,20.02%,a,31.5,-110,76.97%,60.40,51,144.500,-110.0,50.50%,,0,-14.2,93.7,107.9,72.4,7.51,75.758,74.152,12.667,71.709,0.542,0.517,,,1.000,1.000,0.000
11/9/2023,Michigan St.,-100000,79.98%,h,-31.5,-110,23.03%,83.89,74,,-110.0,49.50%,,0,18.85,109.8,90.9,70.2,0.77,70.912,67.912,10.294,66.471,0.550,0.519,,,,,
11/9/2023,Howard,540,48.21%,a,11.0,-110,62.38%,70.55,85,150.500,-112.0,57.35%,,0,-4.66,99.9,104.5,74.6,-12.3,75.257,72.629,15.857,73.306,0.558,0.529,,,1.000,1.000,1.000
11/9/2023,Georgia Tech,-800,51.79%,h,-11.0,-110,37.62%,77.48,88,,-107.0,42.65%,,0,4.9,105.6,100.7,70.2,-11.5,69.727,70.758,9.970,68.715,0.513,0.488,,,,,
11/9/2023,Nebraska Omaha,3500,11.31%,a,26.5,-110,65.16%,66.60,60,151.000,-110.0,38.42%,,0,-8.61,100.8,109.4,71.7,-99,68.500,76.188,12.125,69.156,0.533,0.494,,,1.000,1.000,1.000
11/9/2023,TCU,-20000,88.69%,h,-26.5,-110,34.84%,88.09,82,,-110.0,61.58%,,0,18.55,110.5,91.9,73.4,-12.79,75.257,68.429,11.457,71.697,0.534,0.501,,,,,
11/9/2023,Florida A&M,3500,12.22%,a,26.0,-110,73.04%,60.83,54,139.500,-110.0,40.73%,,0,-16.5,91.1,107.6,69.3,27.62,58.621,70.000,15.000,67.314,0.483,0.444,,,1.000,0.000,1.000
11/9/2023,Nebraska,-50000,87.78%,h,-26.0,-110,26.96%,80.84,81,,-110.0,59.27%,,0,12.81,108.6,95.8,72.2,-23.58,67.969,69.875,12.313,68.206,0.539,0.521,,,,,
11/9/2023,Lindenwood,1600,3.76%,a,33.5,-110,73.77%,57.67,47,132.500,-110.0,27.11%,,0,-19.04,90.6,109.6,70.8,17.35,69.563,73.813,12.438,69.869,0.524,0.491,,,1.000,0.000,0.000
11/9/2023,Iowa St.,-6000,96.24%,h,-33.5,-110,26.23%,82.79,102,,-110.0,72.89%,,0,18.35,106.6,88.3,68.5,-23.34,67.606,62.636,12.364,66.524,0.526,0.502,,,,,
11/9/2023,Cal St. Bakersfield,3500,11.56%,a,24.0,-110,58.73%,60.06,59,141.500,-110.0,49.20%,,0,-9.02,96.5,105.5,67.0,-11.93,60.455,64.667,12.091,64.433,0.496,0.454,,,1.000,0.000,0.000
11/9/2023,USC,-20000,88.44%,h,-24.0,-110,41.27%,81.64,85,,-110.0,50.80%,,0,21.29,111.7,90.4,72.5,17.05,72.455,67.394,11.758,69.597,0.550,0.513,,,,,
11/9/2023,Northern Kentucky,600,38.47%,a,15.0,-110,69.29%,67.48,67,139.000,-110.0,28.47%,,0,-3.41,100.4,103.9,67.5,8.07,67.771,63.543,10.600,63.983,0.529,0.502,,,1.000,1.000,0.000
11/9/2023,Washington,-900,61.53%,h,-15.0,-110,30.71%,77.41,75,,-110.0,71.53%,-1250,0,10.9,105.6,94.7,74.0,-11.07,69.156,70.313,13.406,70.169,0.530,0.492,,,,,
11/9/2023,Fairfield,375,48.34%,a,10.5,-110,76.09%,69.81,80,142.500,-110.0,47.75%,,0,-7.12,96.9,104,70.8,8.35,64.903,65.968,10.710,65.374,0.511,0.467,,,1.000,0.000,0.000
11/9/2023,Rhode Island,-475,51.66%,h,-10.5,-110,23.91%,73.21,93,,-110.0,52.25%,,0,-1.6,100.1,101.7,71.2,-16.9,66.000,70.645,13.452,69.626,0.495,0.443,,,,,
11/10/2023,Texas A&M,-105,68.44%,a,1.0,-110,66.22%,70.88,73,138.500,-110.0,49.86%,104,0,19.54,111.2,91.6,68.1,-15.53,72.829,66.486,11.829,67.949,0.547,0.493,,,1.000,1.000,0.000
11/10/2023,Ohio St.,-115,31.56%,h,-1.0,-110,33.78%,67.65,66,,-110.0,50.14%,,0,14.82,111.1,96.3,69.0,-10.84,72.514,68.971,10.114,66.934,0.550,0.521,,,,,
11/10/2023,Chattanooga,165,36.42%,a,4.5,-110,47.08%,73.22,81,151.000,-110.0,47.39%,,0,-2.65,102.1,104.8,72.4,-99,77.200,72.086,11.143,69.931,0.579,0.555,,,0.000,0.000,0.000
11/10/2023,Louisville,-185,63.58%,h,-4.5,-110,52.92%,78.59,71,,-110.0,52.61%,-175,0,2.41,104.3,101.9,72.7,-11.04,63.938,75.781,13.844,67.538,0.521,0.480,,,,,
11/10/2023,Arizona,175,53.84%,a,5.0,-110,65.02%,74.34,78,153.500,-110.0,64.03%,,0,23.79,115.4,91.6,75.0,-20.73,81.886,71.143,13.114,73.811,0.591,0.566,,,1.000,1.000,0.000
11/10/2023,Duke,-200,46.16%,h,-5.0,-110,34.98%,74.18,73,,-110.0,35.97%,,0,23.48,114.9,91.4,69.3,-13.37,72.000,63.611,11.500,66.547,0.550,0.513,,,,,
11/10/2023,UTSA,525,40.25%,a,12.0,-110,69.52%,68.82,76,146.500,-110.0,58.15%,,0,-5.4,99,104.4,72.0,-17.43,69.281,76.563,13.125,70.763,0.520,0.476,,,1.000,0.000,1.000
11/10/2023,Minnesota,-750,59.75%,h,-12.0,-110,30.48%,75.48,102,,-110.0,41.85%,-800,0,3.99,103.7,99.7,69.7,-22.25,62.871,71.032,12.290,66.648,0.512,0.492,,,,,
11/10/2023,Youngstown St.,1000,39.91%,a,17.0,-110,61.34%,66.93,62,153.000,-110.0,68.33%,,0,-2.5,101.6,104.1,71.6,4.34,81.912,72.500,10.676,70.612,0.589,0.556,,,1.000,0.000,1.000
11/10/2023,Michigan,-2000,60.09%,h,-17.0,-110,38.66%,80.21,92,,-110.0,31.67%,-2000,0,16.06,110.8,94.7,71.3,-4.52,73.353,69.618,10.147,68.482,0.545,0.515,,,,,
11/10/2023,UCF,350,33.84%,a,10.0,-110,72.51%,69.34,72,145.000,-110.0,60.66%,,0,10.67,104.4,93.7,70.5,-9.81,71.529,65.529,12.324,67.029,0.540,0.503,,,1.000,0.000,1.000
11/10/2023,Miami FL,-450,66.16%,h,-10.0,-110,27.49%,72.54,88,,-110.0,39.34%,-500,0,15.56,111.7,96.1,73.1,-18.34,79.054,71.919,10.730,69.973,0.580,0.544,,,,,
11/10/2023,Troy,210,59.11%,a,7.5,-110,67.49%,71.89,80,136.000,-110.0,22.51%,280,0,-5.19,98.8,104,72.7,9.07,73.152,66.788,12.364,70.261,0.536,0.505,,,0.000,1.000,0.000
11/10/2023,Oregon St.,-250,40.89%,h,-7.5,-110,32.51%,73.71,81,,-110.0,77.49%,,0,-0.12,101.3,101.4,68.9,-99,61.219,67.000,12.750,65.516,0.514,0.469,,,,,
11/10/2023,Boston College,-550,74.93%,a,-9.0,-110,96.08%,76.67,75,139.500,-110.0,68.27%,-550,0,3.72,104.2,100.5,70.8,-12.4,66.576,70.212,11.788,67.488,0.522,0.490,,,1.000,0.000,1.000
11/10/2023,The Citadel,425,25.07%,h,9.0,-110,3.92%,67.73,71,,-110.0,31.73%,,0,-9.59,96.2,105.7,69.9,16.1,67.438,74.188,11.781,68.891,0.532,0.496,,,,,
11/10/2023,Davidson,450,16.24%,n,11.5,-110,43.63%,64.63,64,135.500,-110.0,26.38%,,0,1.61,102.2,100.6,69.8,-99,69.875,68.656,10.375,66.816,0.544,0.506,,,0.000,1.000,1.000
11/10/2023,Maryland,-600,83.76%,n,-11.5,-110,56.37%,77.90,61,,-110.0,73.62%,-690,0,18.31,110.3,92,69.3,-11.44,69.714,63.486,10.143,65.080,0.548,0.513,,,,,
11/10/2023,Monmouth,750,13.30%,a,14.0,-110,47.04%,63.97,73,137.500,-110.0,32.96%,,0,-10.02,95,105,71.9,5.22,61.697,74.727,13.394,69.161,0.473,0.437,,,0.000,1.000,0.000
11/10/2023,West Virginia,-1200,86.70%,h,-14.0,-110,52.96%,78.88,65,,-110.0,67.04%,-1499,0,11.32,107.3,96,70.6,-2.68,75.971,70.912,12.353,70.306,0.558,0.516,,,,,
11/10/2023,Abilene Christian,425,29.47%,a,10.5,-110,62.41%,69.29,64,146.500,-110.0,55.57%,,0,2.25,101.5,99.2,72.0,12.63,74.967,71.100,12.333,71.660,0.543,0.510,,,1.000,0.000,1.000
11/10/2023,N.C. State,-550,70.53%,h,-10.5,-110,37.59%,75.31,84,,-110.0,44.43%,-700,0,11.47,107.2,95.8,71.5,-14.24,77.735,70.824,9.088,70.838,0.541,0.514,,,,,
11/10/2023,Wake Forest,115,44.56%,a,2.0,-110,49.94%,75.60,77,155.000,-110.0,56.99%,,0,9.9,108.7,98.8,73.1,-17.62,76.606,73.788,11.545,70.906,0.576,0.544,,,1.000,1.000,1.000
11/10/2023,Georgia,-135,55.44%,h,-2.0,-110,50.06%,77.54,80,,-110.0,43.01%,-140,0,11.6,106.4,94.8,74.0,16.72,68.531,71.531,12.500,69.313,0.519,0.471,,,,,
11/10/2023,Virginia,-115,66.44%,n,-1.0,-110,61.84%,70.61,73,135.500,-110.0,62.44%,-112,0,18.65,109.7,91,65.9,-7.35,67.788,60.485,8.121,63.230,0.545,0.513,,,1.000,1.000,1.000
11/10/2023,Florida,-105,33.56%,n,1.0,-110,38.16%,68.35,70,,-110.0,37.56%,,0,15.71,109.5,93.8,73.0,-14.8,71.242,68.606,10.758,70.776,0.533,0.496,,,,,
11/10/2023,Kennesaw St.,590,55.13%,a,10.5,-110,58.50%,68.35,67,154.000,-120.0,80.44%,,0,-4.28,98.3,102.6,71.9,-99,75.029,69.000,11.971,71.217,0.556,0.532,,,0.000,0.000,1.000
11/10/2023,Florida St.,-950,44.87%,h,-10.5,-110,41.50%,76.61,94,,-110.0,19.56%,,0,7.29,106.2,98.9,72.4,-99,69.344,76.219,11.625,70.034,0.528,0.495,,,,,
11/10/2023,Jacksonville,1260,15.16%,a,15.5,-110,44.68%,61.98,56,138.500,-110.0,41.55%,,0,-6.6,96.3,102.9,66.8,-99,63.345,62.621,10.897,62.759,0.544,0.519,,,1.000,1.000,1.000
11/10/2023,Xavier,-4000,84.84%,h,-15.5,-110,55.32%,79.20,79,,-110.0,58.45%,,0,15.87,110.2,94.4,73.2,-14.63,80.946,74.081,12.162,73.146,0.579,0.554,,,,,
11/10/2023,Detroit Mercy,3231,18.07%,a,24.0,-110,70.04%,66.14,61,147.000,-110.0,41.97%,,0,-11.66,98.5,110.1,71.1,7.98,76.576,75.333,11.333,68.903,0.553,0.519,,,1.000,0.000,0.000
11/10/2023,Cincinnati,-20000,81.93%,h,-24.0,-110,29.96%,83.43,93,,-110.0,58.03%,,0,12.63,105.4,92.8,71.9,-9.77,77.111,69.306,10.139,70.756,0.541,0.517,,,,,
11/10/2023,USC Upstate,1000,30.07%,a,12.0,-110,54.51%,67.77,67,145.500,-110.0,47.65%,,0,-9.98,96.7,106.7,72.0,16.54,68.688,69.531,12.563,69.038,0.538,0.517,,,1.000,1.000,1.000
11/10/2023,Vanderbilt,-1800,69.93%,h,-12.0,-110,45.49%,78.41,74,,-110.0,52.35%,-800,0,5.42,105.7,100.3,71.2,-13.53,71.919,71.486,10.054,67.959,0.531,0.499,,,,,
11/10/2023,Morehead St.,3500,15.39%,a,29.0,-110,70.49%,61.19,57,139.000,-110.0,33.61%,,0,-4.28,101,105.3,68.9,27.55,69.824,66.647,10.941,67.700,0.539,0.502,,,1.000,0.000,0.000
11/10/2023,Purdue,-20000,84.61%,h,-29.0,-110,29.51%,83.33,87,,-110.0,66.39%,,0,28.06,117.7,89.6,70.3,-3.5,72.657,62.743,10.571,65.034,0.560,0.519,,,,,
11/10/2023,Binghamton,1400,16.21%,a,17.0,-110,58.63%,64.37,60,142.500,-110.0,45.95%,,0,-9.06,95.8,104.9,70.6,19.25,68.806,71.516,12.387,68.058,0.532,0.502,,,1.000,0.000,0.000
11/10/2023,Pittsburgh,-3200,83.79%,h,-17.0,-110,41.37%,79.23,89,,-110.0,54.05%,,0,12.82,107.6,94.8,71.6,-25.18,75.111,69.722,10.583,69.131,0.563,0.526,,,,,
11/10/2023,Lehigh,1000,27.45%,a,18.0,-110,70.44%,67.99,65,147.500,-111.0,49.09%,,0,-7.96,96.5,104.5,74.3,-1.38,69.800,69.400,11.433,71.063,0.539,0.503,,,1.000,1.000,1.000
11/10/2023,Penn St.,-1800,72.55%,h,-18.0,-110,29.56%,79.74,74,,-108.0,50.91%,,0,8.48,105.2,96.7,72.4,-19.08,72.243,68.216,8.378,64.838,0.575,0.554,,,,,
11/10/2023,Alabama St.,4000,11.38%,a,32.5,-110,74.23%,60.90,67,160.500,-108.0,87.26%,,0,-17.23,90.4,107.6,71.6,11.3,63.323,72.645,12.774,69.719,0.470,0.430,,,1.000,1.000,1.000
11/10/2023,Iowa,-100000,88.62%,h,-32.5,-110,25.77%,84.64,98,,-112.0,12.74%,,0,15.27,113.7,98.4,75.0,-12.2,80.061,74.667,9.485,70.494,0.553,0.520,,,,,
11/10/2023,Nicholls St.,2919,32.12%,a,20.5,-110,54.74%,64.25,68,147.500,-109.0,50.43%,,0,-12.36,95.5,107.9,72.4,8.86,75.613,72.677,13.097,74.000,0.537,0.519,,,0.000,1.000,0.000
11/10/2023,LSU,-13344,67.88%,h,-20.5,-110,45.26%,83.02,66,,-108.0,49.57%,,0,14.67,108.5,93.8,71.5,-29.77,67.606,70.727,11.758,67.573,0.515,0.476,,,,,
11/10/2023,Grambling St.,2200,36.08%,a,22.5,-110,55.47%,60.86,63,139.500,-110.0,39.77%,,0,-7.72,94.2,101.9,71.3,-99,68.970,62.242,13.879,69.085,0.534,0.506,,,1.000,0.000,0.000
11/10/2023,Colorado,-8000,63.92%,h,-22.5,-110,44.53%,81.76,95,,-110.0,60.23%,,0,18.83,111.4,92.5,71.9,-1.84,69.857,67.086,12.657,70.557,0.520,0.490,,,,,
11/10/2023,Sacramento St.,900,29.84%,a,16.0,-110,63.99%,65.19,73,142.500,-110.0,49.17%,,0,-4.57,99.5,104.1,67.7,15.37,66.063,67.781,12.625,64.194,0.535,0.509,,,1.000,0.000,0.000
11/10/2023,Stanford,-1600,70.16%,h,-16.0,-110,36.01%,77.56,91,,-110.0,50.83%,,0,13.5,110.3,96.8,72.0,-15.2,70.333,68.364,11.848,66.706,0.551,0.527,,,,,
11/10/2023,Montana,900,7.95%,a,16.0,-110,52.97%,67.28,61,140.500,-110.0,19.69%,,0,-1.39,102.6,104,69.1,-99,69.258,68.194,10.710,65.042,0.571,0.536,,,1.000,1.000,1.000
11/10/2023,Oregon,-1600,92.05%,h,-16.0,-110,47.03%,82.49,75,,-110.0,80.31%,,0,16.73,109.7,93,73.7,11.59,70.611,66.278,11.778,67.503,0.542,0.512,,,,,
11/10/2023,Tennessee,-135,56.24%,a,-2.5,-110,64.63%,70.53,80,132.500,-110.0,71.27%,,0,23.45,110.4,86.9,69.7,-18.07,70.750,57.889,11.222,66.700,0.534,0.503,,,1.000,1.000,1.000
11/10/2023,Wisconsin,115,43.76%,h,2.5,-110,35.37%,68.63,70,,-110.0,28.73%,,0,20.71,111.6,90.9,71.9,-5.16,65.257,63.571,8.029,63.814,0.510,0.485,,,,,
11/10/2023,Memphis,145,56.53%,a,3.0,-110,67.68%,77.70,70,160.500,-110.0,72.91%,,0,16.66,110.7,94,76.2,-11.17,79.371,71.771,13.029,73.786,0.568,0.532,,,1.000,1.000,0.000
11/10/2023,Missouri,-165,43.47%,h,-3.0,-110,32.32%,74.45,65,,-110.0,27.09%,,0,12.7,110.8,98.1,72.7,-19.38,78.914,74.400,10.514,70.626,0.582,0.551,,,,,
11/10/2023,Virginia Tech,190,59.45%,n,-6.0,-110,71.63%,72.74,77,140.000,-110.0,71.10%,,0,12.2,109.7,97.5,71.2,-27.26,74.147,70.088,9.588,67.853,0.569,0.545,,,0.000,0.000,1.000
11/10/2023,South Carolina,-220,40.55%,n,6.0,-110,28.37%,72.92,79,,-110.0,28.90%,,0,11.9,106.2,94.3,69.4,-14.64,64.344,72.625,12.469,66.006,0.495,0.469,,,,,
11/10/2023,Clemson,-250,57.20%,n,-7.0,-110,85.83%,75.38,77,146.000,-110.0,45.65%,,0,15.04,108.9,93.9,70.5,-5.11,74.706,67.882,10.794,68.800,0.577,0.542,,,1.000,0.000,0.000
11/10/2023,UAB,210,42.80%,n,7.0,-110,14.17%,69.40,76,,-110.0,54.35%,,0,6.26,104.8,98.5,72.4,1.54,80.744,70.256,12.051,72.044,0.547,0.508,,,,,
11/10/2023,Pacific,375,65.06%,a,11.0,-110,75.47%,70.13,87,144.500,-110.0,55.56%,,0,-2.12,98.1,100.3,74.2,-2.33,75.818,77.727,11.242,72.069,0.561,0.528,,,1.000,1.000,1.000
11/10/2023,California,-475,34.94%,h,-11.0,-110,24.53%,72.68,79,,-110.0,44.44%,,0,1.52,103.3,101.8,69.7,-10.46,58.313,70.094,11.906,65.119,0.482,0.440,,,,,
11/11/2023,Western Carolina,190,32.88%,a,5.5,-110,45.14%,72.39,71,142.000,-110.0,24.24%,,0,-0.5,103.4,103.9,71.9,-99,73.912,70.735,10.088,69.456,0.538,0.505,,,0.000,0.000,1.000
11/11/2023,Notre Dame,-220,67.12%,h,-5.5,-110,54.86%,79.56,61,,-110.0,75.76%,-199,0,0.32,103.2,102.9,68.6,-12.27,69.594,72.094,8.250,66.138,0.549,0.522,,,,,
11/11/2023,Canisius,600,12.14%,a,12.5,-110,34.04%,66.75,70,141.000,-110.0,17.83%,,0,-7.56,99.2,106.7,70.9,8.59,70.367,72.300,11.367,68.517,0.525,0.496,,,0.000,1.000,1.000
